GeoFips,GeoName,LineCode,Description,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998
47000,Tennessee,1500,      Educational services,74057,72079,69292,67689,67088,64788,61801,58280,55711,59868,58767,56451,52093,49708,45829,43285,40516
47000,Tennessee,1600,      Health care and social assistance,403405,400270,397234,389377,379785,371775,365922,356924,344215,326212,314294,306034,292675,281180,274749,268093,265221
47000,Tennessee,1700,"      Arts, entertainment, and recreation",78593,76582,75098,73355,71329,70714,71072,68550,65623,63441,61079,59180,57554,55167,56802,54391,51349
47000,Tennessee,1800,      Accommodation and food services,285579,276383,267708,259659,253214,254533,263345,265839,259262,250642,243124,236878,228320,225322,219251,211504,205734
47000,Tennessee,1900,      Other services (except public administration),239446,233657,231984,231718,219199,220243,220201,219541,215460,211227,210441,205827,202274,193285,189273,190193,182967
47000,Tennessee,2000,    Government and government enterprises,445516,447908,449101,453784,456873,451924,453768,446456,442205,436852,437782,433480,431887,423635,420671,410530,403950
47000,Tennessee,2001,"      Federal, civilian",48894,49914,50605,51033,52850,50276,49522,48858,48975,49443,50246,51433,51881,50159,53252,50421,50233
47000,Tennessee,2002,      Military,22021,22273,22527,23329,23582,23766,23949,23466,22886,22462,23272,24367,24427,24414,25426,23688,23763
47000,Tennessee,2010,      State and local,374601,375721,375969,379422,380441,377882,380297,374132,370344,364947,364264,357680,355579,349062,341993,336421,329954
47000,Tennessee,2011,        State government,96024,96090,96049,97635,99350,98681,101641,100890,101398,98161,97886,95999,96951,95065,92888,92107,91674
47000,Tennessee,2012,        Local government,278577,279631,279920,281787,281091,279201,278656,273242,268946,266786,266378,261681,258628,253997,249105,244314,238280
48000,Texas,10,Total employment,15981815,15563461,15126524,14719181,14291050,14256867,14410295,14044615,13521904,13040929,12638243,12386927,12303640,12285494,12139152,11764041,11542048
48000,Texas,20,  Wage and salary employment,12034808,11671372,11367650,11042608,10790781,10812718,11098302,10858622,10525554,10171832,9931490,9819597,9867412,9929531,9850925,9573162,9372859
48000,Texas,40,  Proprietors employment,3947007,3892089,3758874,3676573,3500269,3444149,3311993,3185993,2996350,2869097,2706753,2567330,2436228,2355963,2288227,2190879,2169189
48000,Texas,50,    Farm proprietors employment,222095,224700,223345,224186,223089,221346,221008,221254,206773,211399,211178,216489,224444,236602,234912,235501,235685
48000,Texas,60,    Nonfarm proprietors employment,3724912,3667389,3535529,3452387,3277180,3222803,3090985,2964739,2789577,2657698,2495575,2350841,2211784,2119361,2053315,1955378,1933504
48000,Texas,70,  Farm employment,269147,272203,267063,266163,266415,269686,263555,264171,246077,257781,253780,263394,274417,295737,284440,277379,281395
48000,Texas,80,  Nonfarm employment,15712668,15291258,14859461,14453018,14024635,13987181,14146740,13780444,13275827,12783148,12384463,12123533,12029223,11989757,11854712,11486662,11260653
48000,Texas,90,    Private nonfarm employment,13728720,13315536,12889516,12461996,12004784,12003396,12209394,11894286,11413810,10956358,10577907,10320194,10247338,10255190,10134896,9803172,9602193
48000,Texas,100,"      Forestry, fishing, and related activities",60223,58984,58724,58682,58334,56870,55980,54487,52867,54223,52967,51163,55944,51455,64156,66632,67953
48000,Texas,200,"      Mining, quarrying, and oil and gas extraction",575353,541295,501720,396089,395425,355070,385139,308812,283490,250416,231232,236364,216860,233002,220898,228880,234402
48000,Texas,300,      Utilities,54158,53645,53325,53638,54217,53552,54933,51460,48680,49056,49755,50375,53020,52487,50084,49214,48254
48000,Texas,400,      Construction,1030806,986160,946557,916612,909423,968997,1045429,1024573,970839,915687,865202,853416,843297,854755,823767,789453,754770
48000,Texas,500,      Manufacturing,966218,947457,929473,901214,865262,897517,975867,988922,977618,948166,935119,943435,991679,1067852,1102645,1097608,1117551
48000,Texas,510,        Durable goods manufacturing,634573,621050,607306,582154,549352,573430,639716,646922,633863,602555,586771,586168,616083,671898,692530,683258,694029
48000,Texas,530,        Nondurable goods manufacturing,331645,326407,322167,319060,315910,324087,336151,342000,343755,345611,348348,357267,375596,395954,410115,414350,423522
48000,Texas,600,      Wholesale trade,632116,615298,593651,570832,546832,550727,579059,570139,551442,526753,510027,498667,500305,512226,510166,496393,490057
48000,Texas,700,      Retail trade,1553504,1513820,1471025,1450442,1409122,1428849,1451675,1456050,1430284,1404658,1370188,1359261,1374954,1367946,1360187,1320124,1317638
48000,Texas,800,      Transportation and warehousing,590825,570142,555314,530749,505289,508602,529215,531580,507100,484625,462039,441651,446818,457124,452471,429040,425956
48000,Texas,900,      Information,247508,244984,238848,237263,235242,244006,258214,262838,262868,263460,261272,268209,277657,303230,305711,280849,273803
48000,Texas,1000,      Finance and insurance,935392,928777,899451,890237,824079,834022,774487,718232,666135,642405,617856,602360,587744,575388,578509,563342,556423
48000,Texas,1100,      Real estate and rental and leasing,701405,690517,659662,655615,627990,608987,615346,591110,557247,530503,489033,455955,436940,430023,418166,378411,396024
48000,Texas,1200,"      Professional, scientific, and technical services",1043958,1008817,971394,935403,914612,905637,930899,891535,836322,796626,772011,730306,721026,727730,701366,667175,626080
48000,Texas,1300,      Management of companies and enterprises,146413,127399,123802,115106,110632,108474,107374,86111,76880,70073,61176,52790,57843,47900,39984,39093,39993
48000,Texas,1400,      Administrative and support and waste management and remediation services,1077912,1038932,1012684,980432,927714,907985,943870,940864,904861,840065,807305,762575,749747,748600,763918,715847,667026
48000,Texas,1500,      Educational services,243151,235201,224999,220060,217900,208718,197203,190422,185247,176641,169974,165718,163374,151549,141002,133659,120654
48000,Texas,1600,      Health care and social assistance,1523153,1491096,1462298,1425655,1380526,1334236,1280842,1242159,1191047,1148628,1114930,1084630,1038800,995871,964877,938946,921755
48000,Texas,1700,"      Arts, entertainment, and recreation",258376,248827,242183,238459,232281,229297,225075,216735,206476,199731,194071,185481,184249,174782,175989,168968,159290
48000,Texas,1800,      Accommodation and food services,1155716,1114372,1064234,1027465,981424,980990,980454,952496,917251,880294,854523,831941,811128,799460,771843,746288,718142
48000,Texas,1900,      Other services (except public administration),932533,899813,880172,858043,808480,820860,818333,815761,787156,774348,759227,745897,735953,703810,689157,693250,666422
48000,Texas,2000,    Government and government enterprises,1983948,1975722,1969945,1991022,2019851,1983785,1937346,1886158,1862017,1826790,1806556,1803339,1781885,1734567,1719816,1683490,1658460
48000,Texas,2001,"      Federal, civilian",193961,197745,199941,202171,210381,198361,191689,186940,184552,181295,179842,180900,179278,173500,184733,181219,184305
48000,Texas,2002,      Military,172297,177742,184200,183804,183600,189348,185533,177541,171676,161167,169416,171444,172456,167574,167206,164997,165106
48000,Texas,2010,      State and local,1617690,1600235,1585804,1605047,1625870,1596076,1560124,1521677,1505789,1484328,1457298,1450995,1430151,1393493,1367877,1337274,1309049
48000,Texas,2011,        State government,360181,363630,365110,364707,367541,353451,345392,339089,341746,336876,328383,332753,332251,324143,319838,318071,317284
48000,Texas,2012,        Local government,1257509,1236605,1220694,1240340,1258329,1242625,1214732,1182588,1164043,1147452,1128915,1118242,1097900,1069350,1048039,1019203,991765
49000,Utah,10,Total employment,1785244,1741097,1694700,1653896,1611189,1629358,1684006,1672757,1590355,1515266,1451782,1400308,1389120,1385001,1376759,1336157,1309139
49000,Utah,20,  Wage and salary employment,1382435,1343046,1304870,1264381,1236311,1247431,1311365,1310044,1260326,1202004,1159748,1127612,1126431,1130753,1124807,1097247,1070842
49000,Utah,40,  Proprietors employment,402809,398051,389830,389515,374878,381927,372641,362713,330029,313262,292034,272696,262689,254248,251952,238910,238297
49000,Utah,50,    Farm proprietors employment,16024,16104,15682,15709,15262,14873,14528,14356,13221,13709,14000,14449,15357,15667,15710,15516,15093
49000,Utah,60,    Nonfarm proprietors employment,386785,381947,374148,373806,359616,367054,358113,348357,316808,299553,278034,258247,247332,238581,236242,223394,223204
49000,Utah,70,  Farm employment,20520,20902,20177,20185,20007,19415,19234,18842,18284,18639,18786,19456,19404,20539,20475,20113,19574
49000,Utah,80,  Nonfarm employment,1764724,1720195,1674523,1633711,1591182,1609943,1664772,1653915,1572071,1496627,1432996,1380852,1369716,1364462,1356284,1316044,1289565
49000,Utah,90,    Private nonfarm employment,1519899,1479168,1433181,1394294,1356737,1378319,1436194,1428419,1349253,1276413,1215532,1166359,1156969,1157399,1152567,1118660,1095748
49000,Utah,100,"      Forestry, fishing, and related activities",3686,3581,3419,3462,3293,3292,3245,3151,2898,2872,2801,2662,2899,2551,3214,3477,3561
49000,Utah,200,"      Mining, quarrying, and oil and gas extraction",18506,17929,18910,15389,14655,13950,15956,13991,12149,10249,8819,8559,8365,8922,8853,8634,9166
49000,Utah,300,      Utilities,4130,4128,4209,4188,4278,4325,4443,4345,4291,4171,4090,4032,4127,4348,4599,4632,4959
49000,Utah,400,      Construction,104910,99184,94367,90237,91250,99906,121414,136576,126851,111207,99316,92264,91006,94992,95480,95905,92306
49000,Utah,500,      Manufacturing,130106,127383,124439,121210,118049,120604,132608,134736,129141,124984,122471,119180,118759,126985,130723,131850,133350
49000,Utah,510,        Durable goods manufacturing,85229,83673,81952,79341,76697,78956,89389,92189,87650,84661,81838,79883,79829,87532,90040,90490,91742
49000,Utah,530,        Nondurable goods manufacturing,44877,43710,42487,41869,41352,41648,43219,42547,41491,40323,40633,39297,38930,39453,40683,41360,41608
49000,Utah,600,      Wholesale trade,54847,54497,53982,52507,49873,51336,54151,53431,51413,49689,46618,44882,45056,45931,45347,43933,42652
49000,Utah,700,      Retail trade,189294,185003,179737,174983,172448,179179,186324,185755,177444,171209,166330,162213,161139,159485,161868,158926,158933
49000,Utah,800,      Transportation and warehousing,57695,55774,55262,53283,50948,52485,55409,55382,53073,50548,47420,45881,46960,48148,46852,44836,45682
49000,Utah,900,      Information,39058,38094,36638,34878,34355,34750,36005,35707,37817,37321,34574,33686,33731,36940,39293,36250,33768
49000,Utah,1000,      Finance and insurance,117849,116573,114478,116060,108992,117156,109857,100827,89130,85280,82415,81570,80299,79017,76584,73665,73386
49000,Utah,1100,      Real estate and rental and leasing,90617,89698,86387,87681,86099,84961,89184,89726,80632,73533,64092,57309,53719,51945,50652,46105,48920
49000,Utah,1200,"      Professional, scientific, and technical services",128098,122920,115323,110444,107099,106980,109468,105633,97712,90649,86530,82241,79734,79314,76348,71456,67298
49000,Utah,1300,      Management of companies and enterprises,24288,23343,23209,22422,22157,22764,23956,21377,20644,19843,19070,18860,22253,21996,23266,23736,24356
49000,Utah,1400,      Administrative and support and waste management and remediation services,103183,100555,96292,93447,89836,86105,93655,98400,93500,87627,83829,77339,76913,78438,81117,76483,69261
49000,Utah,1500,      Educational services,55418,53333,51354,49947,48954,46728,44862,42831,40715,37941,35488,33259,33516,31021,29081,27575,25796
49000,Utah,1600,      Health care and social assistance,151000,148297,142976,140018,137220,134551,131679,126267,120331,115446,111838,107846,103514,100153,97486,94795,92288
49000,Utah,1700,"      Arts, entertainment, and recreation",38760,37853,37371,35483,34475,34193,34033,33669,31619,29989,28740,27790,28887,27643,26023,23298,21596
49000,Utah,1800,      Accommodation and food services,114946,110949,106151,102853,99752,100119,103595,100854,97104,93457,91883,89731,89352,87236,85101,83357,81855
49000,Utah,1900,      Other services (except public administration),93508,90074,88677,85802,83004,84935,86350,85761,82789,80398,79208,77055,76740,72334,70680,69747,66615
49000,Utah,2000,    Government and government enterprises,244825,241027,241342,239417,234445,231624,228578,225496,222818,220214,217464,214493,212747,207063,203717,197384,193817
49000,Utah,2001,"      Federal, civilian",34332,34595,35448,36677,38035,36426,35409,35611,35941,35346,34882,35785,35756,32982,32499,30639,30575
49000,Utah,2002,      Military,16316,16432,16570,16896,16886,16959,16540,16768,17326,17608,17500,17918,17334,16761,16222,15922,16033
49000,Utah,2010,      State and local,194177,190000,189324,185844,179524,178239,176629,173117,169551,167260,165082,160790,159657,157320,154996,150823,147209
49000,Utah,2011,        State government,73647,71406,71598,69552,66636,65704,66279,66674,65306,64371,63828,61290,61523,61942,61687,60388,58837
49000,Utah,2012,        Local government,120530,118594,117726,116292,112888,112535,110350,106443,104245,102889,101254,99500,98134,95378,93309,90435,88372
50000,Vermont,10,Total employment,430051,424748,421603,417035,413201,415016,424691,425178,420815,417168,412588,405463,404925,403547,400602,389909,381478
50000,Vermont,20,  Wage and salary employment,323871,320248,318425,313625,310614,310971,321107,322039,322246,319979,318658,315009,316297,316433,315017,307020,298828
50000,Vermont,40,  Proprietors employment,106180,104500,103178,103410,102587,104045,103584,103139,98569,97189,93930,90454,88628,87114,85585,82889,82650
50000,Vermont,50,    Farm proprietors employment,6851,6848,6752,6777,6633,6477,6468,6310,5824,6008,6197,6509,6865,6658,6791,6752,6796
50000,Vermont,60,    Nonfarm proprietors employment,99329,97652,96426,96633,95954,97568,97116,96829,92745,91181,87733,83945,81763,80456,78794,76137,75854
50000,Vermont,70,  Farm employment,9808,9801,9333,9235,8882,8753,8824,8473,8075,8482,8769,9631,9922,9637,9648,9403,9379
50000,Vermont,80,  Nonfarm employment,420243,414947,412270,407800,404319,406263,415867,416705,412740,408686,403819,395832,395003,393910,390954,380506,372099
50000,Vermont,90,    Private nonfarm employment,361884,357134,354608,350542,346899,349112,359051,360426,356723,353171,348768,341249,340976,340829,338200,329775,322788
50000,Vermont,100,"      Forestry, fishing, and related activities",3962,3781,3678,3477,3368,3588,3675,3468,3425,3516,3281,3029,3518,3350,3348,3690,3793
50000,Vermont,200,"      Mining, quarrying, and oil and gas extraction",1496,1428,1590,1124,1131,1085,1234,1280,1141,951,1045,1125,1133,1314,1162,1179,1092
50000,Vermont,300,      Utilities,1858,1908,1924,1888,1906,1850,1813,1832,1813,1776,1787,1795,1758,1717,1722,1781,1865
50000,Vermont,400,      Construction,29045,28121,28212,28061,28081,29327,31519,33244,33642,33041,31371,28999,27432,28205,26953,26235,25329
50000,Vermont,500,      Manufacturing,35634,35779,35567,34275,33902,34489,37838,39149,38865,39430,39652,40086,43495,48143,48395,47592,47224
50000,Vermont,510,        Durable goods manufacturing,22664,23365,23723,23561,23642,24083,26997,28026,27923,28083,28036,28318,30976,35051,34411,33554,33352
50000,Vermont,530,        Nondurable goods manufacturing,12970,12414,11844,10714,10260,10406,10841,11123,10942,11347,11616,11768,12519,13092,13984,14038,13872
50000,Vermont,600,      Wholesale trade,10522,10497,10458,10935,10795,10907,11526,11853,11844,11488,11452,11362,11143,11337,11170,10814,10960
50000,Vermont,700,      Retail trade,46386,46071,45926,46737,46562,47511,49322,49757,49833,50026,49514,48786,49119,48856,48844,47460,47616
50000,Vermont,800,      Transportation and warehousing,9145,9016,9125,9114,8708,8817,9147,9302,9253,9308,8971,8793,9089,9038,9199,9041,9176
50000,Vermont,900,      Information,6105,6009,5959,6322,6777,6854,7205,7383,7403,7638,7650,7702,(D),7985,7889,8032,8384
50000,Vermont,1000,      Finance and insurance,14249,14224,14480,14682,14010,14367,13834,13571,13129,13032,13183,13271,13209,13175,12625,13078,12849
50000,Vermont,1100,      Real estate and rental and leasing,14098,14030,13637,14259,13753,13157,13403,13025,12384,12072,11323,10567,10242,10320,10377,9382,10059
50000,Vermont,1200,"      Professional, scientific, and technical services",26341,26407,26164,25904,26157,25736,26249,25978,24941,24518,24149,23080,22932,22859,23080,22378,20474
50000,Vermont,1300,      Management of companies and enterprises,2345,2204,2222,1646,1115,1002,935,309,327,453,442,403,425,394,2177,2179,2286
50000,Vermont,1400,      Administrative and support and waste management and remediation services,17840,17461,17120,16666,16177,16013,16244,15911,15698,15316,15040,14311,13860,13545,13747,13607,13228
50000,Vermont,1500,      Educational services,17958,17380,17118,16953,17002,16672,16722,16813,17063,16675,16688,16539,16842,15386,14993,14527,13596
50000,Vermont,1600,      Health care and social assistance,57227,56685,56218,55071,55005,55278,54498,53199,51235,49980,49175,48179,46115,43603,41021,39167,37457
50000,Vermont,1700,"      Arts, entertainment, and recreation",11546,11240,11209,10932,10849,10651,10829,10556,10316,10028,9821,9679,9590,8996,8989,8405,7611
50000,Vermont,1800,      Accommodation and food services,33909,33284,32338,31771,31379,30765,31586,31586,32223,31840,31976,31712,31777,31662,31863,31032,30308
50000,Vermont,1900,      Other services (except public administration),22218,21609,21663,20725,20222,21043,21472,22210,22188,22083,22248,21831,(D),20944,20646,20196,19481
50000,Vermont,2000,    Government and government enterprises,58359,57813,57662,57258,57420,57151,56816,56279,56017,55515,55051,54583,54027,53081,52754,50731,49311
50000,Vermont,2001,"      Federal, civilian",6700,6587,6476,6472,6811,6640,6272,5971,6023,6126,6296,6290,5954,5634,6038,5523,5469
50000,Vermont,2002,      Military,4537,4402,4395,4328,4317,4166,4120,4009,3985,4037,4319,4460,4411,4445,4576,4596,4502
50000,Vermont,2010,      State and local,47122,46824,46791,46458,46292,46345,46424,46299,46009,45352,44436,43833,43662,43002,42140,40612,39340
50000,Vermont,2011,        State government,17118,16853,16632,16504,16052,16258,16714,16687,16390,16050,15798,15432,15639,15724,15346,14607,13977
50000,Vermont,2012,        Local government,30004,29971,30159,29954,30240,30087,29710,29612,29619,29302,28638,28401,28023,27278,26794,26005,25363
51000,Virginia,10,Total employment,4938586,4901697,4861553,4811102,4749625,4778056,4885285,4881191,4788863,4709736,4593439,4469094,4421720,4415272,4396936,4260312,4168392
51000,Virginia,20,  Wage and salary employment,3973687,3949080,3929899,3887761,3856908,3882412,4006171,4008252,3972706,3921871,3845026,3760345,3748314,3760433,3753970,3649856,3560427
51000,Virginia,40,  Proprietors employment,964899,952617,931654,923341,892717,895644,879114,872939,816157,787865,748413,708749,673406,654839,642966,610456,607965
51000,Virginia,50,    Farm proprietors employment,40579,40648,40266,40615,40738,40741,40732,41174,40945,41967,42505,43521,45281,48841,50233,50186,50507
51000,Virginia,60,    Nonfarm proprietors employment,924320,911969,891388,882726,851979,854903,838382,831765,775212,745898,705908,665228,628125,605998,592733,560270,557458
51000,Virginia,70,  Farm employment,54862,52326,50765,50921,53861,50570,49986,50575,50804,51742,54244,57818,57785,60148,61192,61483,61509
51000,Virginia,80,  Nonfarm employment,4883724,4849371,4810788,4760181,4695764,4727486,4835299,4830616,4738059,4657994,4539195,4411276,4363935,4355124,4335744,4198829,4106883
51000,Virginia,90,    Private nonfarm employment,4019386,3981146,3938721,3889674,3821457,3853920,3962549,3971665,3886637,3809621,3696925,3580811,3536017,3546786,3528605,3411685,3330142
51000,Virginia,100,"      Forestry, fishing, and related activities",13583,13157,12871,12247,12154,12410,12510,12458,12133,12333,12191,11623,12938,12451,13480,14098,14771
51000,Virginia,200,"      Mining, quarrying, and oil and gas extraction",15384,15422,16571,14151,14908,13692,14739,12899,12634,11556,10888,11103,11074,11845,11417,11584,12114
51000,Virginia,300,      Utilities,11240,11073,11118,11345,11530,12042,12290,11852,11454,11480,11306,11454,12168,12223,11690,11813,12236
51000,Virginia,400,      Construction,270035,267143,266567,265239,272375,286733,323282,345036,353206,344056,323814,304192,290817,293754,281204,267020,259312
51000,Virginia,500,      Manufacturing,245772,243926,243059,241482,240256,249817,273845,286005,294757,301900,306970,312948,329655,351250,363649,368593,379376
51000,Virginia,510,        Durable goods manufacturing,144857,143485,142625,140555,138137,143190,159084,167451,172675,172408,171956,172287,182119,196087,200430,201532,205072
51000,Virginia,530,        Nondurable goods manufacturing,100915,100441,100434,100927,102119,106627,114761,118554,122082,129492,135014,140661,147536,155163,163219,167061,174304
51000,Virginia,600,      Wholesale trade,122227,122651,122316,123615,120427,124510,131052,133767,131211,129120,125712,122203,122402,124644,123986,120833,119086
51000,Virginia,700,      Retail trade,493068,488916,482041,479464,470594,476891,497873,510649,505664,500739,491515,482021,479701,477880,484346,473072,466000
51000,Virginia,800,      Transportation and warehousing,146122,141437,139304,136002,131559,132665,138694,141665,138711,140017,135096,134032,133588,138483,137678,133248,130763
51000,Virginia,900,      Information,86342,85691,85927,88575,90251,95007,101681,104610,105034,107200,108942,110437,117540,131935,127834,115065,111181
51000,Virginia,1000,      Finance and insurance,211599,210444,206915,205720,192132,197773,191742,187441,180067,177049,173185,172633,169071,164794,161107,157163,154500
51000,Virginia,1100,      Real estate and rental and leasing,212381,211950,207898,211716,206669,204612,208384,209714,199886,190834,173645,158430,147019,142247,140284,128973,135082
51000,Virginia,1200,"      Professional, scientific, and technical services",516928,520588,519662,514716,508494,502737,499022,482739,457085,439311,419956,392461,380241,380931,371232,346449,314334
51000,Virginia,1300,      Management of companies and enterprises,77016,78320,79060,75702,76387,77231,79961,79620,77387,74714,72345,71337,70066,73661,72877,72582,70839
51000,Virginia,1400,      Administrative and support and waste management and remediation services,288515,280967,277192,271684,266600,262896,276618,278954,269846,261471,256965,244867,244632,244532,252061,239560,227928
51000,Virginia,1500,      Educational services,101911,100789,97973,97140,96042,93804,90231,87483,84866,79955,76342,72776,69207,66411,61331,59437,55508
51000,Virginia,1600,      Health care and social assistance,465760,460593,452217,442120,432026,423994,413702,398138,381682,369739,354413,346204,337064,326273,324651,318050,310154
51000,Virginia,1700,"      Arts, entertainment, and recreation",98892,98350,97225,94604,92326,91534,92650,89714,85303,82883,80499,77775,78709,75263,77993,74340,70159
51000,Virginia,1800,      Accommodation and food services,342217,337116,330093,322836,313931,315325,321800,318370,311951,302706,293822,282684,275129,273302,266430,255769,249796
51000,Virginia,1900,      Other services (except public administration),300394,292613,290712,281316,272796,280247,282473,280551,273760,272558,269319,261631,254996,244907,245355,244036,237003
51000,Virginia,2000,    Government and government enterprises,864338,868225,872067,870507,874307,873566,872750,858951,851422,848373,842270,830465,827918,808338,807139,787144,776741
51000,Virginia,2001,"      Federal, civilian",189487,193023,194064,191929,191161,183045,176677,173352,170816,169332,169132,164371,163018,156975,165746,160614,163468
51000,Virginia,2002,      Military,139176,140677,141587,145463,152360,154739,160939,160836,163050,163394,167942,170967,170371,167477,168189,164742,163445
51000,Virginia,2010,      State and local,535675,534525,536416,533115,530786,535782,535134,524763,517556,515647,505196,495127,494529,483886,473204,461788,449828
51000,Virginia,2011,        State government,162868,162184,161600,158835,156204,157071,158393,154869,153201,157469,154636,150972,155077,153335,151445,149416,146292
51000,Virginia,2012,        Local government,372807,372341,374816,374280,374582,378711,376741,369894,364355,358178,350560,344155,339452,330551,321759,312372,303536
53000,Washington,10,Total employment,4075751,3978189,3899398,3806330,3763419,3819564,3956578,3924407,3795160,3683123,3582258,3510293,3482604,3508981,3525394,3444324,3382438
53000,Washington,20,  Wage and salary employment,3283186,3196268,3131758,3032727,2999842,3048125,3185941,3149744,3077150,2986414,2916727,2876485,2865875,2901956,2910707,2854408,2789554
53000,Washington,40,  Proprietors employment,792565,781921,767640,773603,763577,771439,770637,774663,718010,696709,665531,633808,616729,607025,614687,589916,592884
53000,Washington,50,    Farm proprietors employment,32219,32466,32471,33186,33502,33813,34320,34672,30089,31097,31561,32733,34547,35472,38995,38760,38938
53000,Washington,60,    Nonfarm proprietors employment,760346,749455,735169,740417,730075,737626,736317,739991,687921,665612,633970,601075,582182,571553,575692,551156,553946
53000,Washington,70,  Farm employment,85664,85845,88868,80378,81537,81315,81864,74282,73586,73745,73700,80415,78663,79895,80286,85203,82306
53000,Washington,80,  Nonfarm employment,3990087,3892344,3810530,3725952,3681882,3738249,3874714,3850125,3721574,3609378,3508558,3429878,3403941,3429086,3445108,3359121,3300132
53000,Washington,90,    Private nonfarm employment,3371257,3276110,3189949,3100507,3049424,3107299,3248048,3240087,3116707,3008260,2913762,2838483,2817174,2858748,2882021,2808185,2758511
53000,Washington,100,"      Forestry, fishing, and related activities",43693,42573,41284,39296,38846,39783,38218,37895,37885,37766,36918,35191,37825,36773,38593,40837,42998
53000,Washington,200,"      Mining, quarrying, and oil and gas extraction",9368,8714,8783,6437,7313,6399,7177,6441,6061,5673,5527,5559,5007,5733,5465,5837,6259
53000,Washington,300,      Utilities,5237,5187,5258,5221,5325,5218,5350,4973,5040,4885,4774,4721,4750,5103,5357,5364,5487
53000,Washington,400,      Construction,214531,202068,191413,188605,196068,222297,267983,279027,261912,240898,222345,211225,207689,213531,214095,207546,197965
53000,Washington,500,      Manufacturing,310931,307064,298811,286768,274713,284107,307285,310660,300918,286449,278284,280981,300207,331285,347852,360501,377249
53000,Washington,510,        Durable goods manufacturing,222249,221310,215261,204386,194396,202064,221765,223052,213998,200773,191923,193117,208921,234807,246524,257672,273244
53000,Washington,530,        Nondurable goods manufacturing,88682,85754,83550,82382,80317,82043,85520,87608,86920,85676,86361,87864,91286,96478,101328,102829,104005
53000,Washington,600,      Wholesale trade,142543,139322,136129,134672,132440,134938,142581,142292,138595,134781,131126,127207,127398,131879,135087,133275,130931
53000,Washington,700,      Retail trade,418122,403881,392094,386990,379616,386182,402100,407244,403742,397468,388509,385655,380507,385985,397522,387119,386913
53000,Washington,800,      Transportation and warehousing,122605,117699,114957,111401,107582,110331,115268,116704,112400,109152,105577,101310,102231,105613,105246,102249,102218
53000,Washington,900,      Information,121769,118522,117015,116316,114213,114712,116980,114063,108861,105104,101509,100541,101151,108013,106958,93680,86161
53000,Washington,1000,      Finance and insurance,161000,159814,158446,160480,153951,162428,160891,156216,149168,146987,144319,143428,139243,139504,140312,139902,136360
53000,Washington,1100,      Real estate and rental and leasing,172691,170788,167173,171340,170697,170443,180166,182512,171503,161584,148659,136933,129186,129219,128308,118222,124735
53000,Washington,1200,"      Professional, scientific, and technical services",295460,286818,280901,277537,274170,272038,279106,270676,248045,240052,234766,225309,223402,226213,220360,208081,195561
53000,Washington,1300,      Management of companies and enterprises,42206,41035,38451,35388,33802,34295,36955,35971,35077,34784,34139,33500,32111,30983,31242,29886,30108
53000,Washington,1400,      Administrative and support and waste management and remediation services,199937,194643,188578,186329,182860,182330,197155,202138,195271,185505,178653,166617,162163,161577,172510,164074,152341
53000,Washington,1500,      Educational services,77795,74750,71989,70560,70077,68001,67116,64613,63682,61051,60899,58229,54335,52753,46691,44102,42500
53000,Washington,1600,      Health care and social assistance,454163,443615,431631,388190,384561,381782,373808,361585,349068,338661,331131,325277,318408,309838,303379,296667,289270
53000,Washington,1700,"      Arts, entertainment, and recreation",94255,92370,91861,90637,89676,89872,91504,88738,84736,83433,82135,78582,77248,73760,74812,69697,63045
53000,Washington,1800,      Accommodation and food services,269882,259910,249806,245017,239871,242301,254842,252882,245290,236454,228241,224141,219909,222222,219926,217883,212962
53000,Washington,1900,      Other services (except public administration),215069,207337,205369,199323,193643,199842,203563,205457,199453,197573,196251,194077,194404,188764,188306,183263,175448
53000,Washington,2000,    Government and government enterprises,618830,616234,620581,625445,632458,630950,626666,610038,604867,601118,594796,591395,586767,570338,563087,550936,541621
53000,Washington,2001,"      Federal, civilian",71470,71750,73258,74080,75703,72751,70154,68822,69425,69751,69936,70355,69300,66105,69351,66382,66731
53000,Washington,2002,      Military,76552,80410,81999,80487,81653,81107,81110,77285,77001,77947,76030,76513,75587,73111,72541,72351,73130
53000,Washington,2010,      State and local,470808,464074,465324,470878,475102,477092,475402,463931,458441,453420,448830,444527,441880,431122,421195,412203,401760
53000,Washington,2011,        State government,144370,142714,145473,149612,152071,152094,151686,147855,146200,144557,143384,141332,141344,137687,133163,129314,124980
53000,Washington,2012,        Local government,326438,321360,319851,321266,323031,324998,323716,316076,312241,308863,305446,303195,300536,293435,288032,282889,276780
54000,West Virginia,10,Total employment,914071,913956,919171,910243,900090,901961,920525,916954,904647,890862,880551,869853,872564,873856,875472,868813,868044
54000,West Virginia,20,  Wage and salary employment,741131,743793,751541,742909,734594,736679,754679,750722,745964,736345,729955,721096,726315,726701,729135,724303,722362
54000,West Virginia,40,  Proprietors employment,172940,170163,167630,167334,165496,165282,165846,166232,158683,154517,150596,148757,146249,147155,146337,144510,145682
54000,West Virginia,50,    Farm proprietors employment,19624,19708,19660,20221,20609,21197,21036,21658,19513,19417,19265,19660,20014,21560,21305,21422,21988
54000,West Virginia,60,    Nonfarm proprietors employment,153316,150455,147970,147113,144887,144085,144810,144574,139170,135100,131331,129097,126235,125595,125032,123088,123694
