GeoFips,GeoName,LineCode,Description,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
42000,Pennsylvania,400,      Construction,387099,403141,410821,414369,402760,368999,353408,357200,362884,365703,373327
42000,Pennsylvania,500,      Manufacturing,706724,696066,693163,680930,666793,602486,585232,591622,594626,593879,599987
42000,Pennsylvania,510,        Durable goods manufacturing,426110,426203,429508,421005,413695,363747,350938,359434,364884,365322,366551
42000,Pennsylvania,530,        Nondurable goods manufacturing,280614,269863,263655,259925,253098,238739,234294,232188,229742,228557,233436
42000,Pennsylvania,600,      Wholesale trade,249100,254336,260100,261532,260005,246472,243433,249233,248384,246478,247020
42000,Pennsylvania,700,      Retail trade,802858,806843,803190,803752,788664,767368,758150,767905,769619,773169,775562
42000,Pennsylvania,800,      Transportation and warehousing,245794,252275,258209,266046,263717,255492,253561,261533,266217,271120,280395
42000,Pennsylvania,900,      Information,126293,124898,124995,124909,122851,115716,109650,108149,107146,105799,102720
42000,Pennsylvania,1000,      Finance and insurance,346392,347591,350398,362853,377415,391763,383181,399822,396896,400688,403050
42000,Pennsylvania,1100,      Real estate and rental and leasing,189352,206397,213366,225112,229165,225739,233273,239617,236729,241728,244461
42000,Pennsylvania,1200,"      Professional, scientific, and technical services",430851,439021,450060,469526,476848,462618,461201,465925,474388,486025,492383
42000,Pennsylvania,1300,      Management of companies and enterprises,85516,95740,101509,114275,118467,117811,122000,127811,134688,138361,138048
42000,Pennsylvania,1400,      Administrative and support and waste management and remediation services,346899,348431,355444,367677,361274,338736,355962,368193,371405,380191,387863
42000,Pennsylvania,1500,      Educational services,235002,247082,256078,255889,261430,268734,273986,275614,277483,282743,287111
42000,Pennsylvania,1600,      Health care and social assistance,867236,891141,923681,949637,972289,982437,996399,1006776,1022077,1027089,1045457
42000,Pennsylvania,1700,"      Arts, entertainment, and recreation",129575,133673,137711,144290,149595,149649,153670,158010,161685,161293,162187
42000,Pennsylvania,1800,      Accommodation and food services,427010,432823,440587,447799,449046,439720,443244,452261,461671,473248,479000
42000,Pennsylvania,1900,      Other services (except public administration),405232,408909,409021,411539,408871,403127,396295,404837,409973,411816,421165
42000,Pennsylvania,2000,    Government and government enterprises,815533,814413,815122,811109,817168,822564,824145,805533,787644,789113,780706
42000,Pennsylvania,2001,"      Federal, civilian",107154,106240,104897,103936,104511,105439,109771,103077,100419,97043,95728
42000,Pennsylvania,2002,      Military,42442,40484,41156,38913,37576,36689,36585,35499,36365,36241,36262
42000,Pennsylvania,2010,      State and local,665937,667689,669069,668260,675081,680436,677789,666957,650860,655829,648716
42000,Pennsylvania,2011,        State government,189383,189535,191000,189633,192149,194426,192860,193234,192212,191978,191693
42000,Pennsylvania,2012,        Local government,476554,478154,478069,478627,482932,486010,484929,473723,458648,463851,457023
44000,Rhode Island,1,Total Private Employment,521363,526183,531880,538453,530297,511513,508010,514389,516221,525503,534726
44000,Rhode Island,10,Total employment,598292,601903,607071,613883,604978,584928,581113,586650,587659,597236,606529
44000,Rhode Island,20,  Wage and salary employment,506532,506528,508931,509253,499044,477603,474551,476085,477784,484116,491884
44000,Rhode Island,40,  Proprietors employment,91760,95375,98140,104630,105934,107325,106562,110565,109875,113120,114645
44000,Rhode Island,50,    Farm proprietors employment,702,691,669,936,942,997,1021,1043,1052,1072,1065
44000,Rhode Island,60,    Nonfarm proprietors employment,91058,94684,97471,103694,104992,106328,105541,109522,108823,112048,113580
44000,Rhode Island,70,  Farm employment,1264,1236,1168,1419,1469,1506,1524,1593,1588,1686,1680
44000,Rhode Island,80,  Nonfarm employment,597028,600667,605903,612464,603509,583422,579589,585057,586071,595550,604849
44000,Rhode Island,90,    Private nonfarm employment,520099,524947,530712,537034,528828,510007,506486,512796,514633,523817,533046
44000,Rhode Island,100,"      Forestry, fishing, and related activities",2016,1975,1915,1892,1854,1835,(D),(D),1756,(D),(D)
44000,Rhode Island,200,"      Mining, quarrying, and oil and gas extraction",360,415,441,471,509,435,(D),(D),547,(D),(D)
44000,Rhode Island,300,      Utilities,1125,1182,1182,1169,1184,1169,1183,1117,1109,1126,1130
44000,Rhode Island,400,      Construction,32176,33887,35417,34798,32749,29397,27453,27213,27511,27876,28439
44000,Rhode Island,500,      Manufacturing,58543,56654,54404,52789,49734,43783,42204,42303,41575,42108,43074
44000,Rhode Island,510,        Durable goods manufacturing,(D),37241,35328,34303,32393,28258,27051,27119,26595,26924,27527
44000,Rhode Island,530,        Nondurable goods manufacturing,(D),19413,19076,18486,17341,15525,15153,15184,14980,15184,15547
44000,Rhode Island,600,      Wholesale trade,18078,18532,18869,19068,18616,17859,17560,17983,18581,18395,18533
44000,Rhode Island,700,      Retail trade,61988,61777,61028,61012,58630,56003,55184,55555,55298,55295,56051
44000,Rhode Island,800,      Transportation and warehousing,12309,12440,12587,12943,12663,11958,11739,12384,12629,12510,12829
44000,Rhode Island,900,      Information,12163,12225,12433,11979,12229,11567,11525,11746,11160,10641,10442
44000,Rhode Island,1000,      Finance and insurance,31541,31888,32925,34198,34193,34037,33168,34354,34396,35215,35483
44000,Rhode Island,1100,      Real estate and rental and leasing,19254,20655,21467,21969,21866,21704,22092,22833,22652,23579,23679
44000,Rhode Island,1200,"      Professional, scientific, and technical services",35088,35465,36095,37662,37596,36510,36008,36299,36634,37552,38567
44000,Rhode Island,1300,      Management of companies and enterprises,8857,9374,9787,9652,9677,9547,9710,10233,10896,11667,12353
44000,Rhode Island,1400,      Administrative and support and waste management and remediation services,31608,31582,32022,32067,31097,29994,31150,31075,31679,33199,34057
44000,Rhode Island,1500,      Educational services,24661,25036,26153,26886,27718,28362,28637,29076,27835,27866,28647
44000,Rhode Island,1600,      Health care and social assistance,80038,81087,83070,85488,86162,86199,87468,87005,87326,89105,89196
44000,Rhode Island,1700,"      Arts, entertainment, and recreation",13175,13387,13752,14627,14731,14327,14220,14318,14664,15627,16194
44000,Rhode Island,1800,      Accommodation and food services,45029,45161,45071,45711,45604,44028,44504,45300,46673,47712,48925
44000,Rhode Island,1900,      Other services (except public administration),32090,32225,32094,32653,32016,31293,30352,31816,31712,31962,32902
44000,Rhode Island,2000,    Government and government enterprises,76929,75720,75191,75430,74681,73415,73103,72261,71438,71733,71803
44000,Rhode Island,2001,"      Federal, civilian",10018,9958,10001,9902,10007,10310,10675,10261,10282,10194,10246
44000,Rhode Island,2002,      Military,8424,7767,7322,7607,7460,7244,7310,7350,7324,7548,7303
44000,Rhode Island,2010,      State and local,58487,57995,57868,57921,57214,55861,55118,54650,53832,53991,54254
44000,Rhode Island,2011,        State government,21617,21938,21611,21815,21381,20836,21163,21387,21197,21390,21365
44000,Rhode Island,2012,        Local government,36870,36057,36257,36106,35833,35025,33955,33263,32635,32601,32889
45000,South Carolina,1,Total Private Employment,1927288,1972552,2029811,2094571,2075601,1970822,1959036,2026059,2057841,2101736,2155188
45000,South Carolina,10,Total employment,2303941,2353983,2416957,2485643,2476487,2373179,2357197,2418058,2453343,2501078,2556114
45000,South Carolina,20,  Wage and salary employment,1931993,1956212,1998822,2032076,2018614,1910184,1893730,1914988,1948461,1986225,2034900
45000,South Carolina,40,  Proprietors employment,371948,397771,418135,453567,457873,462995,463467,503070,504882,514853,521214
45000,South Carolina,50,    Farm proprietors employment,20889,21045,20780,21881,22399,22359,22162,22235,21622,21372,21037
45000,South Carolina,60,    Nonfarm proprietors employment,351059,376726,397355,431686,435474,440636,441305,480835,483260,493481,500177
45000,South Carolina,70,  Farm employment,29193,28128,28375,28221,28829,30219,28678,29053,28461,29157,27114
45000,South Carolina,80,  Nonfarm employment,2274748,2325855,2388582,2457422,2447658,2342960,2328519,2389005,2424882,2471921,2529000
45000,South Carolina,90,    Private nonfarm employment,1898095,1944424,2001436,2066350,2046772,1940603,1930358,1997006,2029380,2072579,2128074
45000,South Carolina,100,"      Forestry, fishing, and related activities",10663,10612,10784,10274,10494,10426,10594,10886,10994,11289,11614
45000,South Carolina,200,"      Mining, quarrying, and oil and gas extraction",2363,2395,2503,2632,3188,3136,3522,3171,4074,4205,4464
45000,South Carolina,300,      Utilities,11981,11886,12437,12439,12898,12766,12398,12196,12403,12489,12656
45000,South Carolina,400,      Construction,164103,172407,184266,185416,167990,141207,127623,127257,127610,130619,134133
45000,South Carolina,500,      Manufacturing,272597,266323,261256,257304,249678,222022,214753,224338,229410,233775,240023
45000,South Carolina,510,        Durable goods manufacturing,139065,140573,140841,142932,140362,122648,118155,125579,130591,134337,138915
45000,South Carolina,530,        Nondurable goods manufacturing,133532,125750,120415,114372,109316,99374,96598,98759,98819,99438,101108
45000,South Carolina,600,      Wholesale trade,70049,74192,76795,78548,78195,72377,70673,72656,73408,74197,75849
45000,South Carolina,700,      Retail trade,274210,278643,281714,288722,282655,270847,267398,274199,273106,278471,285045
45000,South Carolina,800,      Transportation and warehousing,61924,65127,67429,70019,67459,62658,61700,64844,67378,70009,74381
45000,South Carolina,900,      Information,32208,32695,33268,33784,34150,32655,31809,32563,32243,33064,33194
45000,South Carolina,1000,      Finance and insurance,86838,88178,91717,96839,100856,104778,101395,107049,106017,107280,106857
45000,South Carolina,1100,      Real estate and rental and leasing,82302,94458,102618,111848,111600,105990,106810,110683,107941,110953,112356
45000,South Carolina,1200,"      Professional, scientific, and technical services",102282,103818,107829,116149,120245,116811,118663,124418,124813,128942,132867
45000,South Carolina,1300,      Management of companies and enterprises,14278,15340,16342,16625,17402,16118,15924,16662,17670,18250,18869
45000,South Carolina,1400,      Administrative and support and waste management and remediation services,157143,162738,169714,178626,171955,158400,172894,179737,191004,194351,203412
45000,South Carolina,1500,      Educational services,30569,31530,32829,34570,36231,37203,38750,39616,40288,41757,43432
45000,South Carolina,1600,      Health care and social assistance,163745,168375,175082,183375,189642,192272,197411,202125,206068,209075,214306
45000,South Carolina,1700,"      Arts, entertainment, and recreation",39118,39891,41309,43941,46679,45333,45204,47991,49041,49830,50987
45000,South Carolina,1800,      Accommodation and food services,186595,190030,195771,202960,202974,195296,194595,199537,204234,210077,215402
45000,South Carolina,1900,      Other services (except public administration),135127,135786,137773,142279,142481,140308,138242,147078,151678,153946,158227
45000,South Carolina,2000,    Government and government enterprises,376653,381431,387146,391072,400886,402357,398161,391999,395502,399342,400926
45000,South Carolina,2001,"      Federal, civilian",28561,28795,29308,29693,30488,31582,34360,32828,32991,32648,32167
45000,South Carolina,2002,      Military,55504,53408,53621,53716,55351,55710,54480,53685,54216,54937,53136
45000,South Carolina,2010,      State and local,292588,299228,304217,307663,315047,315065,309321,305486,308295,311757,315623
45000,South Carolina,2011,        State government,96069,97632,98830,98320,99395,98198,96701,94317,96057,96254,98087
45000,South Carolina,2012,        Local government,196519,201596,205387,209343,215652,216867,212620,211169,212238,215503,217536
46000,South Dakota,1,Total Private Employment,436593,446513,456372,468828,476669,470280,469189,478103,486849,492499,499931
46000,South Dakota,10,Total employment,517360,526812,536793,549326,558660,554669,554958,563185,570872,576571,584408
46000,South Dakota,20,  Wage and salary employment,402736,408345,416058,424369,431366,423601,423507,427833,435383,438477,445282
46000,South Dakota,40,  Proprietors employment,114624,118467,120735,124957,127294,131068,131451,135352,135489,138094,139126
46000,South Dakota,50,    Farm proprietors employment,27823,27465,26761,26282,26686,27055,27400,27674,27513,27811,27564
46000,South Dakota,60,    Nonfarm proprietors employment,86801,91002,93974,98675,100608,104013,104051,107678,107976,110283,111562
46000,South Dakota,70,  Farm employment,32629,32736,31501,31638,32132,31635,32343,33231,34358,34109,33923
46000,South Dakota,80,  Nonfarm employment,484731,494076,505292,517688,526528,523034,522615,529954,536514,542462,550485
46000,South Dakota,90,    Private nonfarm employment,403964,413777,424871,437190,444537,438645,436846,444872,452491,458390,466008
46000,South Dakota,100,"      Forestry, fishing, and related activities",3687,3846,3976,4337,4703,4859,5118,5375,5522,5672,5680
46000,South Dakota,200,"      Mining, quarrying, and oil and gas extraction",1228,1300,1398,1597,2007,1834,2198,2095,2820,2932,3065
46000,South Dakota,300,      Utilities,2082,2183,2288,2291,2164,2188,2171,2142,2044,2042,2068
46000,South Dakota,400,      Construction,31199,33137,34374,35034,35140,33501,32030,31798,31971,32663,33656
46000,South Dakota,500,      Manufacturing,40341,41430,43024,43909,44561,39821,38768,41285,43222,43750,44784
46000,South Dakota,510,        Durable goods manufacturing,27116,28109,29381,30071,30479,26142,25218,27196,28463,28935,29979
46000,South Dakota,530,        Nondurable goods manufacturing,13225,13321,13643,13838,14082,13679,13550,14089,14759,14815,14805
46000,South Dakota,600,      Wholesale trade,18784,19135,19627,19749,19984,19643,19807,20347,20792,21232,22152
46000,South Dakota,700,      Retail trade,62486,63907,64235,64957,64277,63933,63064,64450,65165,65507,66272
46000,South Dakota,800,      Transportation and warehousing,14212,14803,15280,15548,15379,15220,14956,15262,15411,15452,16320
46000,South Dakota,900,      Information,7660,7824,8005,8299,8141,7814,7640,7496,7316,7128,7172
46000,South Dakota,1000,      Finance and insurance,30828,31661,33252,36094,37795,39510,38208,38971,39104,40143,40049
46000,South Dakota,1100,      Real estate and rental and leasing,11444,12319,12752,13583,14444,14678,15397,16192,16116,16685,16858
46000,South Dakota,1200,"      Professional, scientific, and technical services",15946,16864,17397,18713,19330,19284,19385,19361,19891,20892,20929
46000,South Dakota,1300,      Management of companies and enterprises,3116,2988,3030,3260,3771,3751,3939,4049,4473,4598,4948
46000,South Dakota,1400,      Administrative and support and waste management and remediation services,17820,17537,18537,19611,19408,18346,18748,19361,19176,19096,19483
46000,South Dakota,1500,      Educational services,8812,9290,9713,9178,9592,9969,10453,10314,10418,10377,10738
46000,South Dakota,1600,      Health care and social assistance,57249,57782,58877,60814,62723,63700,64567,65015,66518,67072,67191
46000,South Dakota,1700,"      Arts, entertainment, and recreation",10173,10703,10774,11348,11389,11286,11349,11471,11488,11415,11738
46000,South Dakota,1800,      Accommodation and food services,38009,38589,39738,39927,40240,40103,40215,40913,41728,42307,42907
46000,South Dakota,1900,      Other services (except public administration),28888,28479,28594,28941,29489,29205,28833,28975,29316,29427,29998
46000,South Dakota,2000,    Government and government enterprises,80767,80299,80421,80498,81991,84389,85769,85082,84023,84072,84477
46000,South Dakota,2001,"      Federal, civilian",11291,11247,11161,11116,11269,11689,11965,11560,11477,11148,11107
46000,South Dakota,2002,      Military,8776,8112,7994,8025,8288,8452,8774,8761,8401,8283,8210
46000,South Dakota,2010,      State and local,60700,60940,61266,61357,62434,64248,65030,64761,64145,64641,65160
46000,South Dakota,2011,        State government,16191,16590,16734,16597,17299,18275,18499,18459,18357,18650,18811
46000,South Dakota,2012,        Local government,44509,44350,44532,44760,45135,45973,46531,46302,45788,45991,46349
47000,Tennessee,1,Total Private Employment,3082289,3149142,3214292,3272587,3242122,3094175,3073310,3150531,3199228,3254166,3328392
47000,Tennessee,10,Total employment,3520071,3585994,3656497,3719043,3695890,3546099,3530183,3604315,3648329,3702074,3773908
47000,Tennessee,20,  Wage and salary employment,2815773,2847271,2893227,2909766,2888588,2727279,2711898,2757216,2807608,2847834,2909569
47000,Tennessee,40,  Proprietors employment,704298,738723,763270,809277,807302,818820,818285,847099,840721,854240,864339
47000,Tennessee,50,    Farm proprietors employment,78300,76713,73625,71988,69900,68163,66598,64970,62239,62627,62009
47000,Tennessee,60,    Nonfarm proprietors employment,625998,662010,689645,737289,737402,750657,751687,782129,778482,791613,802330
47000,Tennessee,70,  Farm employment,90703,86562,83559,81745,79305,76571,75028,74293,72140,71777,71923
47000,Tennessee,80,  Nonfarm employment,3429368,3499432,3572938,3637298,3616585,3469528,3455155,3530022,3576189,3630297,3701985
47000,Tennessee,90,    Private nonfarm employment,2991586,3062580,3130733,3190842,3162817,3017604,2998282,3076238,3127088,3182389,3256469
47000,Tennessee,100,"      Forestry, fishing, and related activities",10255,10545,10521,10638,10821,10547,10206,10432,10891,11064,11484
47000,Tennessee,200,"      Mining, quarrying, and oil and gas extraction",5382,5555,5838,7090,7803,7032,8349,7748,9760,9508,10022
47000,Tennessee,300,      Utilities,3845,3935,3958,4071,4125,3988,3794,3689,3739,3743,3826
47000,Tennessee,400,      Construction,215462,228877,242362,248972,236909,207437,194211,196638,196657,195067,199353
47000,Tennessee,500,      Manufacturing,422956,421872,412820,395367,373128,323725,311983,317269,327063,333217,340754
47000,Tennessee,510,        Durable goods manufacturing,261535,265027,261273,246975,228286,191892,185530,191904,202427,207760,214673
47000,Tennessee,530,        Nondurable goods manufacturing,161421,156845,151547,148392,144842,131833,126453,125365,124636,125457,126081
47000,Tennessee,600,      Wholesale trade,139022,141652,144103,144097,143067,132252,127885,129509,131949,133780,134654
47000,Tennessee,700,      Retail trade,397569,406059,410009,413189,404666,386154,381327,387792,389084,393577,400527
47000,Tennessee,800,      Transportation and warehousing,167346,172796,176265,178692,171741,161929,158802,163911,170181,173392,177908
47000,Tennessee,900,      Information,58243,59892,59903,59891,60174,56776,55312,54379,53730,54867,54855
47000,Tennessee,1000,      Finance and insurance,140883,142783,145096,152501,159557,165326,162782,168838,167738,167212,169184
47000,Tennessee,1100,      Real estate and rental and leasing,115092,125598,133227,143770,143670,138012,139114,140168,136249,139933,142019
47000,Tennessee,1200,"      Professional, scientific, and technical services",166371,169081,174260,182408,185413,180805,180342,183073,184454,189262,196094
47000,Tennessee,1300,      Management of companies and enterprises,23451,21118,22256,24841,27211,27567,28374,31351,33969,37567,39734
47000,Tennessee,1400,      Administrative and support and waste management and remediation services,238004,241427,249844,256181,252191,234001,245186,259643,270308,281229,294975
47000,Tennessee,1500,      Educational services,58767,59868,55711,58280,61801,64788,67088,67689,69292,72079,74057
47000,Tennessee,1600,      Health care and social assistance,314294,326212,344215,356924,365922,371775,379785,389377,397234,400270,403405
47000,Tennessee,1700,"      Arts, entertainment, and recreation",61079,63441,65623,68550,71072,70714,71329,73355,75098,76582,78593
47000,Tennessee,1800,      Accommodation and food services,243124,250642,259262,265839,263345,254533,253214,259659,267708,276383,285579
47000,Tennessee,1900,      Other services (except public administration),210441,211227,215460,219541,220201,220243,219199,231718,231984,233657,239446
47000,Tennessee,2000,    Government and government enterprises,437782,436852,442205,446456,453768,451924,456873,453784,449101,447908,445516
47000,Tennessee,2001,"      Federal, civilian",50246,49443,48975,48858,49522,50276,52850,51033,50605,49914,48894
47000,Tennessee,2002,      Military,23272,22462,22886,23466,23949,23766,23582,23329,22527,22273,22021
47000,Tennessee,2010,      State and local,364264,364947,370344,374132,380297,377882,380441,379422,375969,375721,374601
47000,Tennessee,2011,        State government,97886,98161,101398,100890,101641,98681,99350,97635,96049,96090,96024
47000,Tennessee,2012,        Local government,266378,266786,268946,273242,278656,279201,281091,281787,279920,279631,278577
48000,Texas,1,Total Private Employment,10831687,11214139,11659887,12158457,12472949,12273082,12271199,12728159,13156579,13587739,13997867
48000,Texas,10,Total employment,12638243,13040929,13521904,14044615,14410295,14256867,14291050,14719181,15126524,15563461,15981815
48000,Texas,20,  Wage and salary employment,9931490,10171832,10525554,10858622,11098302,10812718,10790781,11042608,11367650,11671372,12034808
48000,Texas,40,  Proprietors employment,2706753,2869097,2996350,3185993,3311993,3444149,3500269,3676573,3758874,3892089,3947007
48000,Texas,50,    Farm proprietors employment,211178,211399,206773,221254,221008,221346,223089,224186,223345,224700,222095
48000,Texas,60,    Nonfarm proprietors employment,2495575,2657698,2789577,2964739,3090985,3222803,3277180,3452387,3535529,3667389,3724912
48000,Texas,70,  Farm employment,253780,257781,246077,264171,263555,269686,266415,266163,267063,272203,269147
48000,Texas,80,  Nonfarm employment,12384463,12783148,13275827,13780444,14146740,13987181,14024635,14453018,14859461,15291258,15712668
48000,Texas,90,    Private nonfarm employment,10577907,10956358,11413810,11894286,12209394,12003396,12004784,12461996,12889516,13315536,13728720
48000,Texas,100,"      Forestry, fishing, and related activities",52967,54223,52867,54487,55980,56870,58334,58682,58724,58984,60223
48000,Texas,200,"      Mining, quarrying, and oil and gas extraction",231232,250416,283490,308812,385139,355070,395425,396089,501720,541295,575353
48000,Texas,300,      Utilities,49755,49056,48680,51460,54933,53552,54217,53638,53325,53645,54158
48000,Texas,400,      Construction,865202,915687,970839,1024573,1045429,968997,909423,916612,946557,986160,1030806
48000,Texas,500,      Manufacturing,935119,948166,977618,988922,975867,897517,865262,901214,929473,947457,966218
48000,Texas,510,        Durable goods manufacturing,586771,602555,633863,646922,639716,573430,549352,582154,607306,621050,634573
48000,Texas,530,        Nondurable goods manufacturing,348348,345611,343755,342000,336151,324087,315910,319060,322167,326407,331645
48000,Texas,600,      Wholesale trade,510027,526753,551442,570139,579059,550727,546832,570832,593651,615298,632116
48000,Texas,700,      Retail trade,1370188,1404658,1430284,1456050,1451675,1428849,1409122,1450442,1471025,1513820,1553504
48000,Texas,800,      Transportation and warehousing,462039,484625,507100,531580,529215,508602,505289,530749,555314,570142,590825
48000,Texas,900,      Information,261272,263460,262868,262838,258214,244006,235242,237263,238848,244984,247508
48000,Texas,1000,      Finance and insurance,617856,642405,666135,718232,774487,834022,824079,890237,899451,928777,935392
48000,Texas,1100,      Real estate and rental and leasing,489033,530503,557247,591110,615346,608987,627990,655615,659662,690517,701405
48000,Texas,1200,"      Professional, scientific, and technical services",772011,796626,836322,891535,930899,905637,914612,935403,971394,1008817,1043958
48000,Texas,1300,      Management of companies and enterprises,61176,70073,76880,86111,107374,108474,110632,115106,123802,127399,146413
48000,Texas,1400,      Administrative and support and waste management and remediation services,807305,840065,904861,940864,943870,907985,927714,980432,1012684,1038932,1077912
48000,Texas,1500,      Educational services,169974,176641,185247,190422,197203,208718,217900,220060,224999,235201,243151
48000,Texas,1600,      Health care and social assistance,1114930,1148628,1191047,1242159,1280842,1334236,1380526,1425655,1462298,1491096,1523153
48000,Texas,1700,"      Arts, entertainment, and recreation",194071,199731,206476,216735,225075,229297,232281,238459,242183,248827,258376
48000,Texas,1800,      Accommodation and food services,854523,880294,917251,952496,980454,980990,981424,1027465,1064234,1114372,1155716
48000,Texas,1900,      Other services (except public administration),759227,774348,787156,815761,818333,820860,808480,858043,880172,899813,932533
48000,Texas,2000,    Government and government enterprises,1806556,1826790,1862017,1886158,1937346,1983785,2019851,1991022,1969945,1975722,1983948
48000,Texas,2001,"      Federal, civilian",179842,181295,184552,186940,191689,198361,210381,202171,199941,197745,193961
48000,Texas,2002,      Military,169416,161167,171676,177541,185533,189348,183600,183804,184200,177742,172297
48000,Texas,2010,      State and local,1457298,1484328,1505789,1521677,1560124,1596076,1625870,1605047,1585804,1600235,1617690
48000,Texas,2011,        State government,328383,336876,341746,339089,345392,353451,367541,364707,365110,363630,360181
48000,Texas,2012,        Local government,1128915,1147452,1164043,1182588,1214732,1242625,1258329,1240340,1220694,1236605,1257509
49000,Utah,1,Total Private Employment,1234318,1295052,1367537,1447261,1455428,1397734,1376744,1414479,1453358,1500070,1540419
49000,Utah,10,Total employment,1451782,1515266,1590355,1672757,1684006,1629358,1611189,1653896,1694700,1741097,1785244
49000,Utah,20,  Wage and salary employment,1159748,1202004,1260326,1310044,1311365,1247431,1236311,1264381,1304870,1343046,1382435
49000,Utah,40,  Proprietors employment,292034,313262,330029,362713,372641,381927,374878,389515,389830,398051,402809
49000,Utah,50,    Farm proprietors employment,14000,13709,13221,14356,14528,14873,15262,15709,15682,16104,16024
49000,Utah,60,    Nonfarm proprietors employment,278034,299553,316808,348357,358113,367054,359616,373806,374148,381947,386785
49000,Utah,70,  Farm employment,18786,18639,18284,18842,19234,19415,20007,20185,20177,20902,20520
49000,Utah,80,  Nonfarm employment,1432996,1496627,1572071,1653915,1664772,1609943,1591182,1633711,1674523,1720195,1764724
49000,Utah,90,    Private nonfarm employment,1215532,1276413,1349253,1428419,1436194,1378319,1356737,1394294,1433181,1479168,1519899
49000,Utah,100,"      Forestry, fishing, and related activities",2801,2872,2898,3151,3245,3292,3293,3462,3419,3581,3686
49000,Utah,200,"      Mining, quarrying, and oil and gas extraction",8819,10249,12149,13991,15956,13950,14655,15389,18910,17929,18506
49000,Utah,300,      Utilities,4090,4171,4291,4345,4443,4325,4278,4188,4209,4128,4130
49000,Utah,400,      Construction,99316,111207,126851,136576,121414,99906,91250,90237,94367,99184,104910
49000,Utah,500,      Manufacturing,122471,124984,129141,134736,132608,120604,118049,121210,124439,127383,130106
49000,Utah,510,        Durable goods manufacturing,81838,84661,87650,92189,89389,78956,76697,79341,81952,83673,85229
49000,Utah,530,        Nondurable goods manufacturing,40633,40323,41491,42547,43219,41648,41352,41869,42487,43710,44877
49000,Utah,600,      Wholesale trade,46618,49689,51413,53431,54151,51336,49873,52507,53982,54497,54847
49000,Utah,700,      Retail trade,166330,171209,177444,185755,186324,179179,172448,174983,179737,185003,189294
49000,Utah,800,      Transportation and warehousing,47420,50548,53073,55382,55409,52485,50948,53283,55262,55774,57695
49000,Utah,900,      Information,34574,37321,37817,35707,36005,34750,34355,34878,36638,38094,39058
49000,Utah,1000,      Finance and insurance,82415,85280,89130,100827,109857,117156,108992,116060,114478,116573,117849
49000,Utah,1100,      Real estate and rental and leasing,64092,73533,80632,89726,89184,84961,86099,87681,86387,89698,90617
49000,Utah,1200,"      Professional, scientific, and technical services",86530,90649,97712,105633,109468,106980,107099,110444,115323,122920,128098
49000,Utah,1300,      Management of companies and enterprises,19070,19843,20644,21377,23956,22764,22157,22422,23209,23343,24288
49000,Utah,1400,      Administrative and support and waste management and remediation services,83829,87627,93500,98400,93655,86105,89836,93447,96292,100555,103183
49000,Utah,1500,      Educational services,35488,37941,40715,42831,44862,46728,48954,49947,51354,53333,55418
49000,Utah,1600,      Health care and social assistance,111838,115446,120331,126267,131679,134551,137220,140018,142976,148297,151000
49000,Utah,1700,"      Arts, entertainment, and recreation",28740,29989,31619,33669,34033,34193,34475,35483,37371,37853,38760
49000,Utah,1800,      Accommodation and food services,91883,93457,97104,100854,103595,100119,99752,102853,106151,110949,114946
49000,Utah,1900,      Other services (except public administration),79208,80398,82789,85761,86350,84935,83004,85802,88677,90074,93508
49000,Utah,2000,    Government and government enterprises,217464,220214,222818,225496,228578,231624,234445,239417,241342,241027,244825
49000,Utah,2001,"      Federal, civilian",34882,35346,35941,35611,35409,36426,38035,36677,35448,34595,34332
49000,Utah,2002,      Military,17500,17608,17326,16768,16540,16959,16886,16896,16570,16432,16316
49000,Utah,2010,      State and local,165082,167260,169551,173117,176629,178239,179524,185844,189324,190000,194177
49000,Utah,2011,        State government,63828,64371,65306,66674,66279,65704,66636,69552,71598,71406,73647
49000,Utah,2012,        Local government,101254,102889,104245,106443,110350,112535,112888,116292,117726,118594,120530
50000,Vermont,1,Total Private Employment,357537,361653,364798,368899,367875,357865,355781,359777,363941,366935,371692
50000,Vermont,10,Total employment,412588,417168,420815,425178,424691,415016,413201,417035,421603,424748,430051
50000,Vermont,20,  Wage and salary employment,318658,319979,322246,322039,321107,310971,310614,313625,318425,320248,323871
50000,Vermont,40,  Proprietors employment,93930,97189,98569,103139,103584,104045,102587,103410,103178,104500,106180
50000,Vermont,50,    Farm proprietors employment,6197,6008,5824,6310,6468,6477,6633,6777,6752,6848,6851
50000,Vermont,60,    Nonfarm proprietors employment,87733,91181,92745,96829,97116,97568,95954,96633,96426,97652,99329
50000,Vermont,70,  Farm employment,8769,8482,8075,8473,8824,8753,8882,9235,9333,9801,9808
50000,Vermont,80,  Nonfarm employment,403819,408686,412740,416705,415867,406263,404319,407800,412270,414947,420243
50000,Vermont,90,    Private nonfarm employment,348768,353171,356723,360426,359051,349112,346899,350542,354608,357134,361884
50000,Vermont,100,"      Forestry, fishing, and related activities",3281,3516,3425,3468,3675,3588,3368,3477,3678,3781,3962
50000,Vermont,200,"      Mining, quarrying, and oil and gas extraction",1045,951,1141,1280,1234,1085,1131,1124,1590,1428,1496
50000,Vermont,300,      Utilities,1787,1776,1813,1832,1813,1850,1906,1888,1924,1908,1858
